id,created_at,"regexp_replace(text, ',+', ' ')",time_zone,latitude,longitude,country_code
615456644470738944,Mon Jun 29 09:47:53 +0000 2015,Not a Minion fan but I'm totes down with this hey heyyy http://t.co/5WZunPuPgd,Hong Kong,22.2855205536,114.157691956,HK
615468747361517568,Mon Jun 29 10:35:58 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Athens,37.4223403931,-81.0161972046,US
615484554166542337,Mon Jun 29 11:38:47 +0000 2015,RT @chaziemcblack: @pecnologic minion loving trash,Paris,38.2098007202,-84.2529907227,US
615462709027598337,Mon Jun 29 10:11:59 +0000 2015,Sorry for causing so much hassle  minion XD https://t.co/29GHWUKnfg,London,36.47605896,-119.44317627,US
615484309240201216,Mon Jun 29 11:37:49 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Paris,39.4808692932,-92.0012817383,US
615478341152456704,Mon Jun 29 11:14:06 +0000 2015,RT @xkingpunk: j'espère qu'un jour je sortirais avec une personne qui me regardera comme un minion regarde une banane http://t.co/0TXwIGVkEh,Paris,39.6111488342,-87.6961364746,US
615499298181148673,Mon Jun 29 12:37:22 +0000 2015,RT @CAMPOBILBAO: #FormasFrikisDeDecirTeQuiero @nerexdh  Eres para mi lo que una banana para un minion,Athens,35.4428482056,-84.5929870605,US
615490445032951808,Mon Jun 29 12:02:12 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Amsterdam,52.3740310669,4.88968992233,NL
615456978471530496,Mon Jun 29 09:49:12 +0000 2015,bigyan mo kong minion! @elyckadaub_,Arizona,15.6333303452,-87.3166732788,HN
615461102386855936,Mon Jun 29 10:05:36 +0000 2015,@carmenlazaga00  El que tu estaas haciendo de Los Minion,Amsterdam,52.3740310669,4.88968992233,NL
615454133869543424,Mon Jun 29 09:37:54 +0000 2015,Amore assoluto! https://t.co/A3Lhy2DPD3,Rome,41.8919296265,12.5113296509,IT
615485607406620672,Mon Jun 29 11:42:58 +0000 2015,SE VIENEN LOS MINIONS @CoronelGonorrea @EameoOk @malcomgomez @Breogan66  UD@Bracesco  MINION CARAVANERO OBVIO.SU FRASE BANNNNANNNA...,Santiago,7.86431980133,-72.7162017822,CO
615497669012668416,Mon Jun 29 12:30:54 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Wellington,37.2653007507,-97.371711731,US
615496391327129600,Mon Jun 29 12:25:49 +0000 2015,"RT @pknzinha: ""Ai quero ir no mc comprar um minion"" NÃO MIGA EU QUERO IR PELO LANCHE MESMO",Santiago,-33.4569396973,-70.6482696533,CL
615500261440688129,Mon Jun 29 12:41:12 +0000 2015,OTM Minion~ (at Theatre 1 Cinema 21) — https://t.co/prwor2jQoq,Bangkok,13.7539796829,100.501441956,TH
615483660154712064,Mon Jun 29 11:35:14 +0000 2015,Gusto kong panoorin ng sabay yung minion at the break up playlist.,Santiago,-27.1431007385,-56.7680282593,PY
615472855262826496,Mon Jun 29 10:52:18 +0000 2015,RT @pyrodamsel: Bello! Minion fever has hit! #SendSmiles with this DIY #Minions Care Package idea! #ad http://t.co/THK2iH9UCG http://t.co/E…,Santiago,-29.1916694641,-54.8672218323,BR
615496318199427072,Mon Jun 29 12:25:32 +0000 2015,RT @MimiChama: @pyokopyokoultra  https://t.co/t3ogs3ziD2,Paris,38.2098007202,-84.2529907227,US
615459319039983617,Mon Jun 29 09:58:30 +0000 2015,"Lleven me por mi minion :""(  https://t.co/pBQvpBkPKg",Athens,35.4428482056,-84.5929870605,US
615495750991106048,Mon Jun 29 12:23:17 +0000 2015,Por que hay un Minion en tanga?,Santiago,11.0580596924,122.91166687,PH
615495723631513601,Mon Jun 29 12:23:10 +0000 2015,@fleuridity walk into a mcdonalds and ask for a medium meal and they'll believe that you want a minion meal,Sydney,-33.8678512573,151.207321167,AU
615455675695648768,Mon Jun 29 09:44:02 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,36.47605896,-119.44317627,US
615486130138546176,Mon Jun 29 11:45:03 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Athens,34.8028717041,-86.9716720581,US
615465303435309056,Mon Jun 29 10:22:17 +0000 2015,My minion game takes forever to load.😭,Athens,45.0330200195,-90.0740203857,US
615456859139481600,Mon Jun 29 09:48:44 +0000 2015,@barbarasgarzi @breveglierig certo che per chi non conosce i personaggi (io  fino a poco fa!!) il nome #Minion non è molto allettante 😉,Madrid,19.0845909119,-103.871231079,MX
615472243120824320,Mon Jun 29 10:49:52 +0000 2015,@negadata うんminionいたら普通にねらえないしね… Ultの事前動作に反応してCharm狙って投げるまでに0.5s~1.0sくらいかかるから結局大ダメージくらっちゃうんだよね...,Irkutsk,52.2977790833,104.296386719,RU
615476274870353920,Mon Jun 29 11:05:53 +0000 2015,@jiminionist they called taemin a minion,Wellington,34.8561706543,-100.213729858,US
615488154636808192,Mon Jun 29 11:53:05 +0000 2015,@IkerDmartin vente a hacerme una visita y el colacao-bati-minion-chachipistachi es tuyo :D,Madrid,40.4165000916,-3.70255994797,ES
615495465866555392,Mon Jun 29 12:22:09 +0000 2015,RT @ISPANKTOMLINSON: we all did  https://t.co/kBYyPiq65i,Dublin,42.9075813293,-72.0625762939,US
615497669012668416,Mon Jun 29 12:30:54 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Wellington,52.7000007629,-2.51666998863,GB
615483699614887936,Mon Jun 29 11:35:23 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Berlin,42.3811988831,-71.637008667,US
615493202326515712,Mon Jun 29 12:13:09 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Athens,39.9608802795,-89.723991394,US
615487182661271552,Mon Jun 29 11:49:14 +0000 2015,[MAJ] Moi  Moche &amp; Méchant Minion Rush revient sur OS Windows et se met à jour: MAJ du 29/06/2015 : On croyait... http://t.co/UeJkJHaebY,Paris,36.3019981384,-88.326713562,US
615453948913172480,Mon Jun 29 09:37:10 +0000 2015,@jintxts A MINION,Wellington,-32.5558815002,148.945083618,AU
615468875178725376,Mon Jun 29 10:36:29 +0000 2015,"""Pupete  para tú.""— filosofía de minion.",London,37.1289787292,-84.0832595825,US
615461733377921024,Mon Jun 29 10:08:06 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Madrid,19.0845909119,-103.871231079,MX
615485039401418756,Mon Jun 29 11:40:43 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Buenos Aires,18.0244407654,-102.285827637,MX
615490588620791808,Mon Jun 29 12:02:46 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Dublin,53.3330612183,-6.2488899231,IE
615492888055549952,Mon Jun 29 12:11:54 +0000 2015,I'm- https://t.co/e1x52WT7KN,Jakarta,-6.21462011337,106.84513092,ID
615484779673329665,Mon Jun 29 11:39:41 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Athens,34.8028717041,-86.9716720581,US
615488447269240832,Mon Jun 29 11:54:15 +0000 2015,RT @sorrygru: ❕❗❕❗❕❗❕❗THIS IS A MINION 🆓FREE🆓 ACCOUNT❗❕❗❕❗❕❗❕ ↖↖↖THIS↖↖↖ PERSON 🚫HATES🚫 MINIONS‼‼‼,London,51.5085296631,-0.125740006566,GB
615499116358070273,Mon Jun 29 12:36:39 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Dublin,40.3717689514,-75.2015609741,US
615486445353086976,Mon Jun 29 11:46:18 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Paris,43.2000007629,-80.3833312988,CA
615477070844588032,Mon Jun 29 11:09:03 +0000 2015,RT @sophiejacombs: Might be going on a date to see the minion movie hahaha how sad,Casablanca,33.5883102417,-7.61138010025,MA
615456268090802176,Mon Jun 29 09:46:23 +0000 2015,RT @leminionstore: Participez au JEU CONCOURS Minions Store  pour gagner des cadeaux ! #jeuconcours #minion http://t.co/0cvODyD3k4 http://t…,Paris,39.4808692932,-92.0012817383,US
615489293637648384,Mon Jun 29 11:57:37 +0000 2015,Semalam sempat tengok wayang walaupun ada presentation tadi.. Relaks sikit layan minion huhu,Beijing,39.9075012207,116.397232056,CN
615494555497066496,Mon Jun 29 12:18:32 +0000 2015,has anyone watched the minion movie,London,35.3289718628,-93.2529602051,US
615459968138002432,Mon Jun 29 10:01:05 +0000 2015,acepippin: Do you want to know what is truly ruining the sanctity of marriage? Minion wedding cake toppers. http://t.co/uDmAicpezj,Berlin,39.9206390381,-78.9578018188,US
615490514499031041,Mon Jun 29 12:02:28 +0000 2015,#GoSeeMovies @Minions: Minion trio join super-villain plot to take over world | Dir: #PierreCoffin  #KyleBalda; Star: @AllisonBJanney,London,39.8864517212,-83.4482498169,US
615495466080464896,Mon Jun 29 12:22:09 +0000 2015,RT @BieberAnnual: watched the minion movie in cinema and one part they went to London and everyone was drinking tea i choked not all Britis…,London,35.3289718628,-93.2529602051,US
615461575797919744,Mon Jun 29 10:07:29 +0000 2015,Ayer los amigos de mi hermana   cayeron y me regalaron un minion magdalena(? . Gracias vuelva prontos. https://t.co/eWC66En9nl,Santiago,-29.1916694641,-54.8672218323,BR
615487327570382848,Mon Jun 29 11:49:48 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Athens,45.0330200195,-90.0740203857,US
615489653609639936,Mon Jun 29 11:59:03 +0000 2015,A pretty rabbit named her minion after me. So sweet. 😄 @reginagreyth,Bangkok,13.7539796829,100.501441956,TH
615465050581565440,Mon Jun 29 10:21:17 +0000 2015,Sandra Bullock Tampil Elegan Pakai Sepatu Minion: Dunia tengah tergila-gila dengan sosok lucu ... http://t.co/FShwnfN3Nt #GanggaPerkasaa,Jakarta,-6.21462011337,106.84513092,ID
615487175073755136,Mon Jun 29 11:49:12 +0000 2015,[MAJ] Moi  Moche &amp; Méchant Minion Rush revient sur OS Windows et se met à jour: MAJ du 29/06/2015 : On croyait... http://t.co/YUzgXFt2Tv,Paris,42.2271499634,-111.401039124,US
615462410678333440,Mon Jun 29 10:10:48 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Athens,41.9572982788,-76.5179977417,US
615490169593032704,Mon Jun 29 12:01:06 +0000 2015,#aclaración  es cumpleaños de minion no de user (?),Santiago,-27.1431007385,-56.7680282593,PY
615481813931266048,Mon Jun 29 11:27:54 +0000 2015,RT @CoolestLifeHack: How to draw a minion http://t.co/1LevKGCxsa,New Delhi,28.6357593536,77.2244491577,IN
615482531123757056,Mon Jun 29 11:30:45 +0000 2015,@Nvidiouz minion y píxels Kappa😄,Madrid,9.26210975647,125.964370728,PH
615496391327129600,Mon Jun 29 12:25:49 +0000 2015,"RT @pknzinha: ""Ai quero ir no mc comprar um minion"" NÃO MIGA EU QUERO IR PELO LANCHE MESMO",Santiago,22.4546394348,-101.459091187,MX
615474610209861632,Mon Jun 29 10:59:16 +0000 2015,@twewys i'd reply to this with a minion icon but i'm a nice and polite person who doesn't want to hurt you,Paris,44.2597885132,-70.500617981,US
615493527896727552,Mon Jun 29 12:14:27 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,London,42.9833908081,-81.233039856,CA
615487327570382848,Mon Jun 29 11:49:48 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Athens,39.3292388916,-82.1012573242,US
615465023868002304,Mon Jun 29 10:21:11 +0000 2015,#Lifestyle Sandra Bullock Tampil Elegan Pakai Sepatu Minion http://t.co/FCWtPNcMqp #Berkabar,Bangkok,13.7539796829,100.501441956,TH
615458087533735937,Mon Jun 29 09:53:37 +0000 2015,How to speak Minion Language ? http://t.co/pcMyVx9VCD,Paris,44.2597885132,-70.500617981,US
615488740987899904,Mon Jun 29 11:55:25 +0000 2015,Hi @mnetmovies Have the winners for the Minion movie been contacted?,Greenland,13.25,-59.5666694641,BB
615497006765711361,Mon Jun 29 12:28:16 +0000 2015,RT @sorrygru: ❕❗❕❗❕❗❕❗THIS IS A MINION 🆓FREE🆓 ACCOUNT❗❕❗❕❗❕❗❕ ↖↖↖THIS↖↖↖ PERSON 🚫HATES🚫 MINIONS‼‼‼,Paris,39.4808692932,-92.0012817383,US
615483049531326464,Mon Jun 29 11:32:48 +0000 2015,RT @robbercat: public service announcement: the minion movie is revisionist bullcrap. gru created the minions http://t.co/U8HP1Lr5Xi,London,37.1289787292,-84.0832595825,US
615470259521372160,Mon Jun 29 10:41:59 +0000 2015,this little minion is so precious 😭 http://t.co/Wh1ptyFEWO,Amsterdam,52.3740310669,4.88968992233,NL
615457658175401984,Mon Jun 29 09:51:55 +0000 2015,When ur family disown you for the summer so you employ a minion to cook for you 😏 http://t.co/DY64qaAikh,Athens,42.2603607178,-73.8095703125,US
615482342090665985,Mon Jun 29 11:30:00 +0000 2015,Minion squad 🍌👀 https://t.co/Jl9um25lwW,Beijing,39.9075012207,116.397232056,CN
615498840343384066,Mon Jun 29 12:35:33 +0000 2015,RT @thecahyer: @ZICO92 please wear this  https://t.co/NIHqjm78Xa,Jakarta,-6.21462011337,106.84513092,ID
615484293863882752,Mon Jun 29 11:37:45 +0000 2015,Bom dia pra vc que n suporta a moda minion,Greenland,13.25,-59.5666694641,BB
615479336158797824,Mon Jun 29 11:18:03 +0000 2015,Bye bye minion 😄 https://t.co/fSlHCkvoIM,Singapore,1.28966999054,103.850067139,SG
615485607406620672,Mon Jun 29 11:42:58 +0000 2015,SE VIENEN LOS MINIONS @CoronelGonorrea @EameoOk @malcomgomez @Breogan66  UD@Bracesco  MINION CARAVANERO OBVIO.SU FRASE BANNNNANNNA...,Santiago,10.0227499008,-84.4441986084,CR
615455675695648768,Mon Jun 29 09:44:02 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,51.5085296631,-0.125740006566,GB
615464171363172352,Mon Jun 29 10:17:47 +0000 2015,Parehas pa daw kaming biniling minion ni papa. No prob akin nalang yun. 😂,Beijing,39.9075012207,116.397232056,CN
615483726236094464,Mon Jun 29 11:35:30 +0000 2015,fuck off mum sharing all this minion crap,London,35.3289718628,-93.2529602051,US
615492188974260225,Mon Jun 29 12:09:07 +0000 2015,RT @etnow: Sandra Bullock's awesome #Minion shoes will be auctioned off for charity. We &lt;3 them  and her! http://t.co/URj76W9pJk http://t.c…,Amsterdam,52.3740310669,4.88968992233,NL
615489038338904064,Mon Jun 29 11:56:36 +0000 2015,je vais vomir https://t.co/77qvJ0iqug,Athens,33.9609489441,-83.3779373169,US
615495227550339072,Mon Jun 29 12:21:12 +0000 2015,we all did  https://t.co/kBYyPiq65i,London,51.5085296631,-0.125740006566,GB
615477381126598656,Mon Jun 29 11:10:17 +0000 2015,RT @airriika: Celi keeps posting minion memes I'm bout to ollie the FUCK outta here,Dublin,40.09923172,-83.1140823364,US
615478312593436672,Mon Jun 29 11:13:59 +0000 2015,RT @JuSweetsWigan: minion party sweet cones - available in any quantities &amp; sweets! #wigan #kidsparty #sweets #minion http://t.co/g4vhQf20xS,London,36.47605896,-119.44317627,US
615467193053147136,Mon Jun 29 10:29:48 +0000 2015,Happy happy birthday minion! I miss you.. lalo na yung ingay mo at yung napakaganda mong boses haha..… https://t.co/8LuokpC9ag,Hong Kong,22.2855205536,114.157691956,HK
615494942123757568,Mon Jun 29 12:20:04 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Amsterdam,42.9386901855,-74.1881866455,US
615498746437042176,Mon Jun 29 12:35:11 +0000 2015,Minion TicTacs!!! :(,London,51.5085296631,-0.125740006566,GB
615469022658736128,Mon Jun 29 10:37:04 +0000 2015,Hala. Gusto ko nung minion sa Mcdo.,Arizona,15.6333303452,-87.3166732788,HN
615470428715257856,Mon Jun 29 10:42:39 +0000 2015,say hello to my #Minion ! @damaiyanti27 #happymeals #mcd #dinner http://t.co/uBX3c4vxgK,Kuala Lumpur,3.14120006561,101.686531067,MY
615487533259079680,Mon Jun 29 11:50:37 +0000 2015,jvais vomir https://t.co/qUX0domLrn,Paris,42.2271499634,-111.401039124,US
615479543906832384,Mon Jun 29 11:18:52 +0000 2015,RT @IcingAnna: #minion #edible #Cake  #decorations £3.30 each great for #cakes and #cupcakes http://t.co/i9PIcGt968,London,42.9833908081,-81.233039856,CA
615486027839352832,Mon Jun 29 11:44:38 +0000 2015,@iASNana91 yeeeeeyyy im a minion bello🍌🍌🍌🍌🍌🍌,Jakarta,-6.21462011337,106.84513092,ID
615486445353086976,Mon Jun 29 11:46:18 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Paris,39.4808692932,-92.0012817383,US
615468575588024320,Mon Jun 29 10:35:17 +0000 2015,Que alguien me lleve a McDonald's  que quiero un minion 😭💛😍,Athens,39.3292388916,-82.1012573242,US
615481270882185216,Mon Jun 29 11:25:44 +0000 2015,Trauma d ajak nonton minion gk mau masuk bioskop lg.. [pic] — https://t.co/49pA7sfnUO,Sydney,-33.8678512573,151.207321167,AU
615494794350075904,Mon Jun 29 12:19:28 +0000 2015,I think if I met a Minion in real life I’d kick it in the face until it stopped making annoying noises.,Dublin,40.09923172,-83.1140823364,US
615455675695648768,Mon Jun 29 09:44:02 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,42.9833908081,-81.233039856,CA
615464482882588672,Mon Jun 29 10:19:02 +0000 2015,RT @scubaholik: Stop procrastinating. Get your ideas and co- founders at Exeter 's Startup Weekend @ExeterStartup  @ExeterGuild  https://t.…,London,51.5085296631,-0.125740006566,GB
615464011216384000,Mon Jun 29 10:17:09 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Athens,39.3292388916,-82.1012573242,US
615488927022104576,Mon Jun 29 11:56:10 +0000 2015,RT @ellzzzzy: On a happier note.... A minion wolverine ☺️ http://t.co/4tmk5oNyJm,London,35.3289718628,-93.2529602051,US
615496978185744384,Mon Jun 29 12:28:09 +0000 2015,RT @iIovedogs123: This is a Minion 🚫⛔️ FREE zone⚠️ 🚧 keep those yellow 📒 goggled men AWAY 🙅🏽👎🏼❌❗️ RETWEET 👌🏼🙏🏼 if u agree😳😁 minions are com…,Quito,-0.229849994183,-78.5249481201,EC
615460601817604097,Mon Jun 29 10:03:36 +0000 2015,Jai l'impression qu'ils parlent en minion ptdr,Athens,39.9608802795,-89.723991394,US
615486459269763072,Mon Jun 29 11:46:21 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Athens,33.9609489441,-83.3779373169,US
615496391327129600,Mon Jun 29 12:25:49 +0000 2015,"RT @pknzinha: ""Ai quero ir no mc comprar um minion"" NÃO MIGA EU QUERO IR PELO LANCHE MESMO",Santiago,19.8119392395,-97.3236083984,MX
615480077359423488,Mon Jun 29 11:21:00 +0000 2015,minion dogs sooo sooo funny  hahaha http://t.co/mooCfhUQqt,Dublin,32.0851402283,-98.3419876099,US
615476621529624576,Mon Jun 29 11:07:16 +0000 2015,DESPICABLE ME MINION RUSH MULTIPLAYER THE MINION RACES [ iOS / Android ]: http://t.co/bhfkqKMrRL via @YouTube,Athens,34.8028717041,-86.9716720581,US
615496206643376128,Mon Jun 29 12:25:05 +0000 2015,Rasta Minion Mens Funny Despicable Me Parody Bob Marley Reggae Dope Weed Hoodie http://t.co/EXfav3NMBM,Dublin,40.3717689514,-75.2015609741,US
615458563134214144,Mon Jun 29 09:55:30 +0000 2015,RT @blanchcentre: Ok last Minion facebook post we promise!!!! But it's a good one :)  Who wants a pair of tickets to see Minions?... http:/…,Dublin,53.3330612183,-6.2488899231,IE
615465953237823488,Mon Jun 29 10:24:52 +0000 2015,lets have some fun this beat is sick i wanna take a ride on your minion stick,Amsterdam,42.9386901855,-74.1881866455,US
615457988011290624,Mon Jun 29 09:53:13 +0000 2015,RT @CoolestLifeHack: How to draw a minion http://t.co/1LevKGCxsa,London,39.8864517212,-83.4482498169,US
615489944455262209,Mon Jun 29 12:00:12 +0000 2015,Fancy Sandra Bullock's Minion shoes? They're being auctioned off: http://t.co/mTzkA5WTJt http://t.co/5DvvXnpZ9x,Dublin,32.0851402283,-98.3419876099,US
615454816509128705,Mon Jun 29 09:40:37 +0000 2015,@jintxts HE CALLED TAEMIN A FUCKIGN MINION,Wellington,-32.5558815002,148.945083618,AU
615456547477549056,Mon Jun 29 09:47:30 +0000 2015,RT @leminionstore: Les inscriptions au jeu concours continuent ! C'est sur http://t.co/0XzFdpoRMH #minion #retweet http://t.co/utbR8BSMON,Paris,42.2271499634,-111.401039124,US
615480274042888193,Mon Jun 29 11:21:47 +0000 2015,RT @VickyPresta: Verita me marca como fav la foto del Minion ♥ qe curso tan maduro somos,Buenos Aires,-6.79111003876,-76.3263931274,PE
615490038306992129,Mon Jun 29 12:00:35 +0000 2015,@Crstnalee_RP @Jun2dakay2PM @ttaeyyeon__ss baby~help me get my bag..nde~please also one minion for my eonni,Bangkok,13.7539796829,100.501441956,TH
615488500599791616,Mon Jun 29 11:54:28 +0000 2015,RT @sorrygru: ❕❗❕❗❕❗❕❗THIS IS A MINION 🆓FREE🆓 ACCOUNT❗❕❗❕❗❕❗❕ ↖↖↖THIS↖↖↖ PERSON 🚫HATES🚫 MINIONS‼‼‼,Amsterdam,52.3740310669,4.88968992233,NL
615483558136803328,Mon Jun 29 11:34:50 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Rome,40.8830909729,-89.5025863647,US
615485502620241920,Mon Jun 29 11:42:33 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Jakarta,-6.21462011337,106.84513092,ID
615459472287215617,Mon Jun 29 09:59:07 +0000 2015,A ver si os cambiáis el avatar gayses por el de un minion y así ya os pego patadas en la cabeza con más ganas.,Athens,35.4428482056,-84.5929870605,US
615490169593032704,Mon Jun 29 12:01:06 +0000 2015,#aclaración  es cumpleaños de minion no de user (?),Santiago,7.28888988495,126.57333374,PH
615473239679045633,Mon Jun 29 10:53:49 +0000 2015,@Shepot_katak min tu apa ? Minimum ? Minion ? Mini-pavlova ? 😒,Kuala Lumpur,3.14120006561,101.686531067,MY
615483660154712064,Mon Jun 29 11:35:14 +0000 2015,Gusto kong panoorin ng sabay yung minion at the break up playlist.,Santiago,1.1484400034,-77.0045013428,CO
615489038338904064,Mon Jun 29 11:56:36 +0000 2015,je vais vomir https://t.co/77qvJ0iqug,Athens,32.2048683167,-95.8555221558,US
615474279166144512,Mon Jun 29 10:57:57 +0000 2015,Und  werdet Ihr rein gehen? Wir haben süße Minion-Cupcakes  Deko von Tambini und natürlich eine Vorschau für Euch: http://t.co/q6gR6YpBSe,Berlin,39.9206390381,-78.9578018188,US
615464899787886592,Mon Jun 29 10:20:41 +0000 2015,@ellespiritu_ @lxsmrbn_ tinanong nya lang kung sino 😂 waaa! Nilibre lang ako ng minion 😅😍,Arizona,15.6333303452,-87.3166732788,HN
615468176680169472,Mon Jun 29 10:33:42 +0000 2015,RT @YoannaChrist_: Hahahaha ! It's a sexy Minion ! @TYSIMPKINSactor . http://t.co/Ja5Opsifpu,London,39.8864517212,-83.4482498169,US
615495458601992192,Mon Jun 29 12:22:07 +0000 2015,#FelizLunes y #camisetas guapas!! #starwars #minion #banana +3 envio #gratis España http://t.co/7sjXuVG0s9 http://t.co/O2j1n4T3Um,Athens,45.0330200195,-90.0740203857,US
615456845604458496,Mon Jun 29 09:48:41 +0000 2015,RT @breveglierig: Il nuovo #colore #Pantone: è il #giallo #Minion | http://t.co/ZKmIQJHp1H … … via @wireditalia #cattivissimome @pantone,Rome,41.8919296265,12.5113296509,IT
615487993537822720,Mon Jun 29 11:52:27 +0000 2015,when did the whole minion thing start like  suddenly they were there,Amsterdam,42.9386901855,-74.1881866455,US
615484205426974720,Mon Jun 29 11:37:24 +0000 2015,LOL BAPE HAVE LOST IT  https://t.co/T7GTGfU5SI,London,42.9833908081,-81.233039856,CA
615486823763189760,Mon Jun 29 11:47:48 +0000 2015,RT @highsnobiety: BAPE's latest collaboration turns you into a Minion: http://t.co/fpqoIXHJFo http://t.co/LZuPQEEP9z,Athens,35.4428482056,-84.5929870605,US
615487175073755136,Mon Jun 29 11:49:12 +0000 2015,[MAJ] Moi  Moche &amp; Méchant Minion Rush revient sur OS Windows et se met à jour: MAJ du 29/06/2015 : On croyait... http://t.co/YUzgXFt2Tv,Paris,44.2597885132,-70.500617981,US
615455995440009216,Mon Jun 29 09:45:18 +0000 2015,es ist ein minion trinkhalmstecker http://t.co/nwS7mawUs4,Amsterdam,52.3740310669,4.88968992233,NL
615501392749436928,Mon Jun 29 12:45:42 +0000 2015,Woodys baby! #minion https://t.co/Fpx7kGWZpT,London,37.1289787292,-84.0832595825,US
