neg,615501469744238592,Mon Jun 29 12:46:00 +0000 2015,english, AT_USER ❕❗❕❗❕❗❕❗this is a minion 🆓free🆓 account❗❕❗❕❗❕❗❕ ↖↖this↖↖ person 🚫hates🚫 minions‼‼,Paris,39.4808692932,-92.0012817383,US
pos,615495587249684480,Mon Jun 29 12:22:38 +0000 2015,english,are you going to see the new minions film you'll love these minion weebles made from kinder surprise ""eggs"" URL,London,36.47605896,-119.44317627,US
neg,615453543407824897,Mon Jun 29 09:35:33 +0000 2015,english,can't get enough of maccas minion banana shakes ❤️,Auckland,-36.8666687012,174.766662598,NZ
neg,615494348818501632,Mon Jun 29 12:17:42 +0000 2015,english,boom dia boa semana minion minions weekend healthychoices happyweek URL,Santiago,1.1484400034,-77.0045013428,CO
neg,615492698389250048,Mon Jun 29 12:11:09 +0000 2015,english, AT_USER ❕❗❕❗❕❗❕❗this is a minion 🆓free🆓 account❗❕❗❕❗❕❗❕ ↖↖this↖↖ person 🚫hates🚫 minions‼‼,Buenos Aires,-5.26082992554,-79.9641723633,PE
pos,615490384500785152,Mon Jun 29 12:01:57 +0000 2015,spanish,cuando vas por la calle y te encuentras con paul: minion URL,Amsterdam,42.9386901855,-74.1881866455,US
pos,615456984658083840,Mon Jun 29 09:49:14 +0000 2015,english,bigyan mo kong minion AT_USER,Arizona,15.6333303452,-87.3166732788,HN
pos,615459706077847552,Mon Jun 29 10:00:03 +0000 2015,spanish,son los minion a los millenials lo que fueron los furbys a los treinteañeros crisis,Amsterdam,42.9386901855,-74.1881866455,US
neg,615482153036443648,Mon Jun 29 11:29:15 +0000 2015,english,sandra bullock's minion shoes to be auctioned off: URL,Athens,42.2603607178,-73.8095703125,US
neg,615496841443082240,Mon Jun 29 12:27:37 +0000 2015,french, AT_USER [maj] moi moche &amp; méchant minion rush revient sur os windows et se met à jour URL windowsphone ht…,Paris,39.4808692932,-92.0012817383,US
neg,615454836201537536,Mon Jun 29 09:40:42 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,51.5085296631,-0.125740006566,GB
neg,615478367622725633,Mon Jun 29 11:14:12 +0000 2015,english, AT_USER this is my minion oc her name is minionette URL,Melbourne,36.0595092773,-91.9084777832,US
neg,615472649016352768,Mon Jun 29 10:51:29 +0000 2015,french,j'ai tellement hate de voir le film des minions g meme retelechargé minion rush sur mon poable URL,Paris,36.3019981384,-88.326713562,US
neg,615480009940021249,Mon Jun 29 11:20:44 +0000 2015,english,AT_USER minion*,Hong Kong,22.2855205536,114.157691956,HK
neg,615461889330573312,Mon Jun 29 10:08:43 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Athens,39.9608802795,-89.723991394,US
pos,615498525049139200,Mon Jun 29 12:34:18 +0000 2015,english, AT_USER AT_USER AT_USER nothing i enjoy more than a stern lecture from a murdoch minion like being flogged with a wet lettuce …,Melbourne,28.0836296082,-80.6081085205,US
pos,615456507023507456,Mon Jun 29 09:47:20 +0000 2015,french, AT_USER très bientôt le grand jeu concours pour gagner des lots avant la soie du dessin animé  minion URL,Paris,33.6609382629,-95.5555114746,US
pos,615488602567393280,Mon Jun 29 11:54:52 +0000 2015,english,minion float mehn delishus 😭 ""AT_USER minions made my day 😂 happy meal 😂🙌,Beijing,39.9075012207,116.397232056,CN
neg,615491934270787588,Mon Jun 29 12:08:07 +0000 2015,swedish,napagalitan ako ni nanay gawa ng minion huhu 😂😭,Hong Kong,22.2855205536,114.157691956,HK
neg,615487744299679744,Mon Jun 29 11:51:28 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Paris,39.4808692932,-92.0012817383,US
pos,615474168218447872,Mon Jun 29 10:57:31 +0000 2015,english,minion on the streets vin diesel from fast and furious in the sheets URL,Lisbon,39.8608894348,-83.6352005005,US
neg,615472132328435712,Mon Jun 29 10:49:25 +0000 2015,english,AT_USER AT_USER you've got to have a minion cake though URL,London,35.3289718628,-93.2529602051,US
pos,615499298181148673,Mon Jun 29 12:37:22 +0000 2015,spanish, AT_USER formasfrikisdedeciequiero AT_USER eres para mi lo que una banana para un minion,Athens,33.9609489441,-83.3779373169,US
neg,615495874593079296,Mon Jun 29 12:23:46 +0000 2015,english,haii minion,Kuala Lumpur,3.14120006561,101.686531067,MY
neg,615487676582658048,Mon Jun 29 11:51:11 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Belgrade,44.4472885132,-69.8325500488,US
neg,615470551407013888,Mon Jun 29 10:43:09 +0000 2015,english,minion hahaha,Dublin,32.0851402283,-98.3419876099,US
neg,615481464352821248,Mon Jun 29 11:26:30 +0000 2015,english, AT_USER time to pack and back to belgium minion hanging on to 200cc bigboobs 😀 URL,Madrid,4.73245000839,-74.2641906738,CO
neg,615472560428298240,Mon Jun 29 10:51:07 +0000 2015,english,i liked a AT_USER video from AT_USER URL minecraft school : going to see the minion movie,Rome,34.2570381165,-85.1646728516,US
neg,615481336468480000,Mon Jun 29 11:26:00 +0000 2015,german,qro um minion ;-;,Santiago,14.0211000443,121.279197693,PH
pos,615499585289629696,Mon Jun 29 12:38:31 +0000 2015,spanish,la paille minion que jc nous a passé &gt;&gt;,Athens,45.0330200195,-90.0740203857,US
pos,615474168218447872,Mon Jun 29 10:57:31 +0000 2015,english,minion on the streets vin diesel from fast and furious in the sheets URL,Lisbon,40.7719993591,-80.7681274414,US
neg,615485842665172992,Mon Jun 29 11:43:54 +0000 2015,spanish,bape minion hoodies uno😂,London,35.3289718628,-93.2529602051,US
neg,615488427329458176,Mon Jun 29 11:54:10 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Athens,42.2603607178,-73.8095703125,US
pos,615456507023507456,Mon Jun 29 09:47:20 +0000 2015,french, AT_USER très bientôt le grand jeu concours pour gagner des lots avant la soie du dessin animé  minion URL,Paris,42.2271499634,-111.401039124,US
neg,615499246591180800,Mon Jun 29 12:37:10 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Vienna,38.9012184143,-77.2652587891,US
neg,615470265951125505,Mon Jun 29 10:42:00 +0000 2015,spanish,sandra bullock tampil elegan pakai sepatu minion: dunia tengah tergila-gila dengan sosok lucu dari karakter mi URL,Jakarta,-6.21462011337,106.84513092,ID
neg,615494330304692225,Mon Jun 29 12:17:38 +0000 2015,portuguese,gusto ko nung tic tac na minion,Taipei,25.0477600098,121.531852722,TW
neg,615491676765859840,Mon Jun 29 12:07:05 +0000 2015,english, AT_USER another busy week for us circus and minion themed events a wedding full of sparkles and loads more URL,London,42.9833908081,-81.233039856,CA
neg,615485131571097604,Mon Jun 29 11:41:05 +0000 2015,english,AT_USER hahaha wala nga silang minion na nagttwerk it like miley eh yun sana gusto ko 😂,Arizona,15.6333303452,-87.3166732788,HN
neg,615492876131303424,Mon Jun 29 12:11:51 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,37.1289787292,-84.0832595825,US
neg,615453080323293184,Mon Jun 29 09:33:43 +0000 2015,italian,finalmente un nuovo colore pantone: è il giallo minion  URL … via AT_USER cattivissimome AT_USER,Rome,41.8919296265,12.5113296509,IT
neg,615484931721068544,Mon Jun 29 11:40:17 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Amsterdam,52.3740310669,4.88968992233,NL
neg,615472560428298240,Mon Jun 29 10:51:07 +0000 2015,english,i liked a AT_USER video from AT_USER URL minecraft school : going to see the minion movie,Rome,44.5850601196,-69.8692169189,US
neg,615495466080464896,Mon Jun 29 12:22:09 +0000 2015,english, AT_USER watched the minion movie in cinema and one pa they went to london and everyone was drinking tea i choked not all britis…,London,36.47605896,-119.44317627,US
pos,615470245243850752,Mon Jun 29 10:41:56 +0000 2015,english,who is gonna watch the minion movie with me __,Singapore,1.28966999054,103.850067139,SG
pos,615499585289629696,Mon Jun 29 12:38:31 +0000 2015,spanish,la paille minion que jc nous a passé &gt;&gt;,Athens,42.2603607178,-73.8095703125,US
neg,615482882916790272,Mon Jun 29 11:32:09 +0000 2015,english, AT_USER i wish i could go one day without seeing a fucking minion,London,51.5085296631,-0.125740006566,GB
neg,615477381126598656,Mon Jun 29 11:10:17 +0000 2015,english, AT_USER celi keeps posting minion memes i'm bout to ollie the fuck outta here,Dublin,40.3717689514,-75.2015609741,US
neg,615464011216384000,Mon Jun 29 10:17:09 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Athens,32.2048683167,-95.8555221558,US
neg,615477153598164992,Mon Jun 29 11:09:23 +0000 2015,swedish,ha ha hahahahahhaha awesome minion URL,Greenland,35.9942512512,-94.175201416,US
neg,615467938301149185,Mon Jun 29 10:32:45 +0000 2015,english,AT_USER dalawa palang minion ko &gt;:(,Beijing,39.9075012207,116.397232056,CN
pos,615456901862674432,Mon Jun 29 09:48:54 +0000 2015,portuguese,ketchup igual uma criança que compra lanche pra ganhar minion ai fui lavar a mao e vi q era ketchup era sangue eu ferrei minha mão,Santiago,-27.1431007385,-56.7680282593,PY
pos,615459769420099584,Mon Jun 29 10:00:18 +0000 2015,english,AT_USER kame lang ng minion at pimples ko ang may forever :p,Beijing,39.9075012207,116.397232056,CN
neg,615462162421710848,Mon Jun 29 10:09:48 +0000 2015,english,we had a minion in our midst today minion minionmovie banana kids URL,Sydney,46.1351013184,-60.1831016541,CA
neg,615457988011290624,Mon Jun 29 09:53:13 +0000 2015,english, AT_USER how to draw a minion URL,London,42.9833908081,-81.233039856,CA
neg,615486459269763072,Mon Jun 29 11:46:21 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Athens,39.9608802795,-89.723991394,US
pos,615492256103972864,Mon Jun 29 12:09:23 +0000 2015,english, AT_USER i’m stua build me a minion scene with new tic tacs it's fun tictac tictacglobal tictacminions URL,Bangkok,13.7539796829,100.501441956,TH
neg,615469247087685632,Mon Jun 29 10:37:58 +0000 2015,english,minion desayuno URL,Buenos Aires,-6.79111003876,-76.3263931274,PE
neg,615489038338904064,Mon Jun 29 11:56:36 +0000 2015,french,je vais vomir URL,Athens,35.4428482056,-84.5929870605,US
pos,615456980023402497,Mon Jun 29 09:49:13 +0000 2015,english,bigyan mo kong minion AT_USER,Arizona,15.6333303452,-87.3166732788,HN
neg,615463856337481729,Mon Jun 29 10:16:32 +0000 2015,english,quina with mz kekko at xxi lipo kramatjatiminion URL,Jakarta,-6.21462011337,106.84513092,ID
neg,615460601817604097,Mon Jun 29 10:03:36 +0000 2015,french,jai l'impression qu'ils parlent en minion ptdr,Athens,32.2048683167,-95.8555221558,US
pos,615486937525284864,Mon Jun 29 11:48:15 +0000 2015,spanish,see the best dubsmash --&gt; URL &lt;-- cuando una risa es contagiosa AT_USER minion minions l… URL,Belgrade,44.8040084839,20.4651298523,RS
neg,615495086122647552,Mon Jun 29 12:20:38 +0000 2015,english,has someone painted a minion on their torso and used their tits as the eyes yet,Belgrade,44.8040084839,20.4651298523,RS
neg,615457988011290624,Mon Jun 29 09:53:13 +0000 2015,english, AT_USER how to draw a minion URL,London,37.1289787292,-84.0832595825,US
neg,615496809461514240,Mon Jun 29 12:27:29 +0000 2015,english, AT_USER public service announcement: the minion movie is revisionist bullcrap gru created the minions URL,Monrovia,6.3005399704,-10.7968997955,LR
neg,615497669012668416,Mon Jun 29 12:30:54 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Wellington,52.1275291443,-2.7489900589,GB
neg,615476556803149824,Mon Jun 29 11:07:00 +0000 2015,english,AT_USER bila nk tengok minion,Kuala Lumpur,3.14120006561,101.686531067,MY
neg,615474610209861632,Mon Jun 29 10:59:16 +0000 2015,english,AT_USER i'd reply to this with a minion icon but i'm a nice and polite person who doesn't want to hu you,Paris,39.4808692932,-92.0012817383,US
neg,615483630106841088,Mon Jun 29 11:35:07 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,London,39.8864517212,-83.4482498169,US
pos,615460560453308417,Mon Jun 29 10:03:26 +0000 2015,english, AT_USER gusto ko ng minion happy meal sa mcdo minion sa koko krunch at minion monde 😂😭,Arizona,15.6333303452,-87.3166732788,HN
neg,615499831163817984,Mon Jun 29 12:39:29 +0000 2015,english, AT_USER minions minion stas with an m so does meninist,Kuala Lumpur,3.14120006561,101.686531067,MY
neg,615490397045796864,Mon Jun 29 12:02:00 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Beijing,39.9075012207,116.397232056,CN
neg,615497074474270720,Mon Jun 29 12:28:32 +0000 2015,english,you actually don't have to brag about your minion toy from mcdo because everybody has it,Singapore,1.28966999054,103.850067139,SG
neg,615493185310044160,Mon Jun 29 12:13:05 +0000 2015,english,may bago ulit kaming minion ang cute ♥,Hong Kong,22.2855205536,114.157691956,HK
neg,615493202326515712,Mon Jun 29 12:13:09 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Athens,32.2048683167,-95.8555221558,US
neg,615459247355072512,Mon Jun 29 09:58:13 +0000 2015,english,minion can poop,Jakarta,-6.21462011337,106.84513092,ID
neg,615499524988137472,Mon Jun 29 12:38:16 +0000 2015,english,i know the AT_USER office no longer has their AT_USER maths minion but can we have the final results already 😆,Athens,37.4223403931,-81.0161972046,US
neg,615473180497547264,Mon Jun 29 10:53:35 +0000 2015,english,AT_USER a minion,Dublin,42.9075813293,-72.0625762939,US
neg,615490039158542336,Mon Jun 29 12:00:35 +0000 2015,english, AT_USER fancy sandra bullock's minion shoes they're being auctioned off: URL URL,Dublin,37.1056785583,-80.6853408813,US
neg,615484333009301504,Mon Jun 29 11:37:54 +0000 2015,english,i badly want minion toys from mcdo 😭😭,Quito,-0.229849994183,-78.5249481201,EC
neg,615460773184323584,Mon Jun 29 10:04:17 +0000 2015,english,: AT_USER for your chance to win this fab minions merchandise follow &amp;  book tickets now at URL,London,39.8864517212,-83.4482498169,US
pos,615471960525508609,Mon Jun 29 10:48:44 +0000 2015,english,might be going on a date to see the minion movie hahaha how sad,London,36.47605896,-119.44317627,US
neg,615483298492612608,Mon Jun 29 11:33:48 +0000 2015,english,minion movie didn't disappoint ❤️😂,London,39.8864517212,-83.4482498169,US
pos,615489908237553664,Mon Jun 29 12:00:04 +0000 2015,english,did i even spell minion right hahahahaha,Athens,33.9609489441,-83.3779373169,US
neg,615472855262826496,Mon Jun 29 10:52:18 +0000 2015,english, AT_USER bello minion fever has hit sendsmiles with this diy minions care package idea ad URL URL,Santiago,19.8119392395,-97.3236083984,MX
neg,615486130138546176,Mon Jun 29 11:45:03 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Athens,33.9609489441,-83.3779373169,US
neg,615493985000423424,Mon Jun 29 12:16:16 +0000 2015,english, AT_USER sandra bullock's awesome minion shoes will be auctioned off for charity we &lt;3 them and her URL URL,Paris,39.4808692932,-92.0012817383,US
pos,615486937525284864,Mon Jun 29 11:48:15 +0000 2015,spanish,see the best dubsmash --&gt; URL &lt;-- cuando una risa es contagiosa AT_USER minion minions l… URL,Belgrade,45.7760391235,-111.176902771,US
neg,615486223679930368,Mon Jun 29 11:45:25 +0000 2015,french,monwindowsphone : moi moche &amp; méchant minion rush revient sur os windows et se met à jour màj URL,Amsterdam,52.3740310669,4.88968992233,NL
neg,615499116358070273,Mon Jun 29 12:36:39 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Dublin,32.0851402283,-98.3419876099,US
neg,615459319039983617,Mon Jun 29 09:58:30 +0000 2015,spanish,lleven me por mi minion :""( URL,Athens,32.2048683167,-95.8555221558,US
neg,615486130138546176,Mon Jun 29 11:45:03 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Athens,39.3292388916,-82.1012573242,US
neg,615486823763189760,Mon Jun 29 11:47:48 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Athens,37.4223403931,-81.0161972046,US
neg,615484003718598656,Mon Jun 29 11:36:36 +0000 2015,english,sandra bullock's minion shoes to be auctioned off URL,Quito,-0.229849994183,-78.5249481201,EC
neg,615460539817459712,Mon Jun 29 10:03:22 +0000 2015,english,i've decided i want a minion 😂,London,36.47605896,-119.44317627,US
neg,615469489262493697,Mon Jun 29 10:38:55 +0000 2015,french, AT_USER on se tient prêt avec 3 nouveaux modèles de serviettes disponibles mercredi  minion retweet URL ht…,Paris,38.2098007202,-84.2529907227,US
neg,615462105773383680,Mon Jun 29 10:09:35 +0000 2015,swedish, AT_USER ""minion"" by teresa medina trazos  resultados profesionales en pofolios de alumnos character design concepta URL,Athens,42.0886611938,-85.2347106934,US
pos,615453300595494912,Mon Jun 29 09:34:36 +0000 2015,english,i love minion yaoi URL,Rome,43.2128486633,-75.4557266235,US
neg,615484079526543361,Mon Jun 29 11:36:54 +0000 2015,spanish, AT_USER consigue un minion bailarín con tus cereales URL URL,Amsterdam,42.9386901855,-74.1881866455,US
neg,615491502005964801,Mon Jun 29 12:06:24 +0000 2015,english, AT_USER i want a minion outfit just so i can wear it round the house,London,51.5085296631,-0.125740006566,GB
neg,615484380203614208,Mon Jun 29 11:38:06 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,London,51.5085296631,-0.125740006566,GB
neg,615498746437042176,Mon Jun 29 12:35:11 +0000 2015,english,minion tictacs :(,London,35.3289718628,-93.2529602051,US
neg,615466738692562944,Mon Jun 29 10:27:59 +0000 2015,spanish,sandra bullock tampil elegan pakai sepatu minion: dunia tengah tergila-gila dengan sosok lucu dari karakter mi URL,Bangkok,13.7539796829,100.501441956,TH
pos,615466936756006913,Mon Jun 29 10:28:47 +0000 2015,spanish,quiero un minion a ser posible a bob ♥♥,Madrid,4.73245000839,-74.2641906738,CO
neg,615479273311367168,Mon Jun 29 11:17:48 +0000 2015,english,mau tas lucu minion ini coba follow deh AT_USER sekarang juga URL,Bangkok,13.7539796829,100.501441956,TH
neg,615463070907809792,Mon Jun 29 10:13:25 +0000 2015,french,AT_USER pinost nya sa fb eh hahahaha naks wala ka ngang minion may album ka naman,Moscow,55.7522201538,37.6155586243,RU
neg,615481236346114048,Mon Jun 29 11:25:36 +0000 2015,english, AT_USER gusto ko minion :( hahaha,Jakarta,-6.21462011337,106.84513092,ID
neg,615477083616186368,Mon Jun 29 11:09:06 +0000 2015,french, AT_USER j'espère qu'un jour je soirais avec une personne qui me regardera comme un minion regarde une banane URL,Athens,33.9609489441,-83.3779373169,US
neg,615456268090802176,Mon Jun 29 09:46:23 +0000 2015,french, AT_USER paicipez au jeu concours minions store pour gagner des cadeaux  jeuconcours minion URL URL,Paris,44.2597885132,-70.500617981,US
neg,615490169593032704,Mon Jun 29 12:01:06 +0000 2015,spanish,aclaración es cumpleaños de minion no de user (),Santiago,22.4546394348,-101.459091187,MX
neg,615486564009910272,Mon Jun 29 11:46:46 +0000 2015,french,instashot nocrop minionsthemovie a minion lisa pdt ce temps sur instagram URL,Paris,44.2597885132,-70.500617981,US
neg,615476009937166336,Mon Jun 29 11:04:50 +0000 2015,french, AT_USER j'espère qu'un jour je soirais avec une personne qui me regardera comme un minion regarde une banane URL,Paris,33.6609382629,-95.5555114746,US
neg,615501468452261890,Mon Jun 29 12:46:00 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Beijing,39.9075012207,116.397232056,CN
neg,615477399837249537,Mon Jun 29 11:10:21 +0000 2015,english,baby doll'/ 'dollie'/ 'minion' 😋,Beijing,39.9075012207,116.397232056,CN
neg,615454651501182976,Mon Jun 29 09:39:58 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,42.9833908081,-81.233039856,CA
neg,615487822557016064,Mon Jun 29 11:51:46 +0000 2015,english,mau tas lucu minion ini coba follow deh AT_USER sekarang juga URL,Bangkok,13.7539796829,100.501441956,TH
neg,615497564796928000,Mon Jun 29 12:30:29 +0000 2015,english, AT_USER ❕❗❕❗❕❗❕❗this is a minion 🆓free🆓 account❗❕❗❕❗❕❗❕ ↖↖this↖↖ person 🚫hates🚫 minions‼‼,Athens,32.2048683167,-95.8555221558,US
neg,615494268011085824,Mon Jun 29 12:17:23 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,Wellington,-32.5558815002,148.945083618,AU
neg,615500564735098880,Mon Jun 29 12:42:24 +0000 2015,english, AT_USER minion johj,Yerevan,40.1811103821,44.5136108398,AM
neg,615488554773413888,Mon Jun 29 11:54:41 +0000 2015,spanish,AT_USER salta sobre la cama de minion aplastándolo y empieza a cantar a los gritos el feliz cumpleaños en coreano-feliz cumpleaños »,Buenos Aires,32.4227790833,-116.941108704,MX
neg,615469191668215809,Mon Jun 29 10:37:44 +0000 2015,english,oh hey AT_USER didn't know you were being a minion these school holidays,Sydney,46.1351013184,-60.1831016541,CA
neg,615474610209861632,Mon Jun 29 10:59:16 +0000 2015,english,AT_USER i'd reply to this with a minion icon but i'm a nice and polite person who doesn't want to hu you,Paris,35.2920303345,-93.7299194336,US
neg,615498200129138689,Mon Jun 29 12:33:00 +0000 2015,english,i want it all URL,Dublin,40.3717689514,-75.2015609741,US
pos,615486031794688000,Mon Jun 29 11:44:39 +0000 2015,spanish,que no me amenacees un placaje dice ya veremos  — te amenazo si quiero minion jajajaja un placaje o do URL,Athens,37.9794502258,23.7162208557,GR
pos,615493894432686080,Mon Jun 29 12:15:54 +0000 2015,english, AT_USER i’m stua build me a minion scene with new tic tacs it's fun tictac tictacglobal tictacminions URL,Beijing,39.9075012207,116.397232056,CN
neg,615495694334468097,Mon Jun 29 12:23:03 +0000 2015,english, AT_USER i want a minion outfit just so i can wear it round the house,Casablanca,33.5883102417,-7.61138010025,MA
pos,615487767162830848,Mon Jun 29 11:51:33 +0000 2015,spanish,yo soy bob y tú pincha en el siguiente enlace para saber a qué minion te pareces según la música que escuchas URL,Madrid,41.8766517639,-93.8232803345,US
neg,615492876131303424,Mon Jun 29 12:11:51 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are com…,London,39.8864517212,-83.4482498169,US
neg,615494938214711296,Mon Jun 29 12:20:03 +0000 2015,english, AT_USER AT_USER AT_USER jajajajaja minion's queen 😏👌😂😂,Greenland,13.25,-59.5666694641,BB
neg,615500482312704000,Mon Jun 29 12:42:05 +0000 2015,english,but healess is better i want to - URL,Beijing,39.9075012207,116.397232056,CN
neg,615490429837012992,Mon Jun 29 12:02:08 +0000 2015,english,AT_USER URL,Berlin,44.4686698914,-71.1850814819,US
pos,615490921329618944,Mon Jun 29 12:04:05 +0000 2015,french,on se lâche encore cette semaine mais on vous promet de rester minion  lesminionsacovergarden URL &lt;3 reveal,Paris,42.2271499634,-111.401039124,US
pos,615458963883081728,Mon Jun 29 09:57:06 +0000 2015,spanish, AT_USER beli dr happy meal ya ""AT_USER [akhirnya punya mainan minion:' ))],Jakarta,-6.21462011337,106.84513092,ID
neg,615494261904019456,Mon Jun 29 12:17:22 +0000 2015,english,i need to see the minion movie its so cute,Sydney,-33.8678512573,151.207321167,AU
neg,615460601817604097,Mon Jun 29 10:03:36 +0000 2015,french,jai l'impression qu'ils parlent en minion ptdr,Athens,45.0330200195,-90.0740203857,US
neg,615474610209861632,Mon Jun 29 10:59:16 +0000 2015,english,AT_USER i'd reply to this with a minion icon but i'm a nice and polite person who doesn't want to hu you,Paris,36.3019981384,-88.326713562,US
neg,615495097514373120,Mon Jun 29 12:20:41 +0000 2015,english, AT_USER the three main minion characters are ‘kevin stua and bob’ i am not interested in a movie with three main characters n…,London,39.8864517212,-83.4482498169,US
neg,615496771213639681,Mon Jun 29 12:27:20 +0000 2015,french,AT_USER vos sos un minion,Buenos Aires,32.4227790833,-116.941108704,MX
neg,615485039401418756,Mon Jun 29 11:40:43 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Buenos Aires,11.46916008,-85.8166122437,NI
neg,615490334185922560,Mon Jun 29 12:01:45 +0000 2015,spanish, AT_USER aclaración es cumpleaños de minion no de user (),Buenos Aires,-6.79111003876,-76.3263931274,PE
neg,615462517045895168,Mon Jun 29 10:11:13 +0000 2015,english, AT_USER this is a minion 🚫⛔️ free zone⚠️ 🚧 keep those yellow 📒 goggled men away 🙅🏽👎🏼❌❗️ retweet 👌🏼🙏🏼 if u agree😳😁 minions are …,Budapest,47.498008728,19.0399093628,HU
pos,615461102386855936,Mon Jun 29 10:05:36 +0000 2015,spanish,AT_USER el que tu estaas haciendo de los minion,Amsterdam,42.9386901855,-74.1881866455,US
neg,615461575797919744,Mon Jun 29 10:07:29 +0000 2015,spanish,ayer los amigos de mi hermana cayeron y me regalaron un minion magdalena(  gracias vuelva prontos URL,Santiago,22.4546394348,-101.459091187,MX
neg,615464636859723776,Mon Jun 29 10:19:38 +0000 2015,spanish,AT_USER AT_USER AT_USER que minion  kevin,Belgrade,45.7760391235,-111.176902771,US
neg,615500561711034368,Mon Jun 29 12:42:24 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,Paris,38.2098007202,-84.2529907227,US
neg,615472562332635136,Mon Jun 29 10:51:08 +0000 2015,english, AT_USER these little pricks have ruined the internet for me every emotion does not need a minion companion to convey it URL,London,42.9833908081,-81.233039856,CA
neg,615453080323293184,Mon Jun 29 09:33:43 +0000 2015,italian,finalmente un nuovo colore pantone: è il giallo minion  URL … via AT_USER cattivissimome AT_USER,Rome,44.5850601196,-69.8692169189,US
neg,615475622307999744,Mon Jun 29 11:03:17 +0000 2015,english,psa: never send me minion memes :-),Hong Kong,22.2855205536,114.157691956,HK
neg,615481464352821248,Mon Jun 29 11:26:30 +0000 2015,english, AT_USER time to pack and back to belgium minion hanging on to 200cc bigboobs 😀 URL,Madrid,9.26210975647,125.964370728,PH
neg,615486372179087360,Mon Jun 29 11:46:00 +0000 2015,english,AT_USER ih avanya minion :3,Athens,39.3292388916,-82.1012573242,US
neg,615490349864194050,Mon Jun 29 12:01:49 +0000 2015,english, AT_USER bape's latest collaboration turns you into a minion: URL URL,London,42.9833908081,-81.233039856,CA
neg,615458563134214144,Mon Jun 29 09:55:30 +0000 2015,english, AT_USER ok last minion facebook post we promise but it's a good one :) who wants a pair of tickets to see minions http:/…,Dublin,40.3717689514,-75.2015609741,US
